state,const_id,const_name,cand_id,cand_name,party_id,votes
Maharashtra,2724,kalyan,cand3380,"sayyed waseem ali nazir ali",IND,1093
Maharashtra,2724,kalyan,cand3365,"santosh bhikaji bhalerao",APOI,1081
Maharashtra,2724,kalyan,cand3366,"habibur rehman",PECP,1073
Maharashtra,2724,kalyan,cand3361,"mohammed ahmed khan (ahmed neta)",BAHUMP,1031
Maharashtra,2724,kalyan,cand3369,"amrish raj morajkar",IND,915
Maharashtra,2724,kalyan,cand3363,"dr. suresh abhiman gawai",BHAPRAP,843
Maharashtra,2724,kalyan,cand3359,"milind kamble",BAAP,798
Maharashtra,2724,kalyan,cand3382,"sonali ashok gangawane",IND,792
Maharashtra,2724,kalyan,cand3379,"shiva krishnamurthy iyer",IND,767
Maharashtra,2724,kalyan,cand3367,"haresh sambhaji bramhane",BARESP,722
Maharashtra,2724,kalyan,cand3375,"narendrbhai more",IND,690
Maharashtra,2724,kalyan,cand3372,"zafarullah gulam rab sayyed",IND,495
Maharashtra,2724,kalyan,cand3378,"vinay dubey",IND,471
Maharashtra,2724,kalyan,cand3374,"nafees ansari",IND,434
Maharashtra,2724,kalyan,cand3377,"mo. yusuf mo. farooq khan",IND,429
Maharashtra,2724,kalyan,cand3376,"yasmin banoo mohd. salim",IND,413
Maharashtra,2747,kolhapur,cand3809,"sanjay sadashivrao mandlik",SHS,749085
Maharashtra,2747,kolhapur,cand3808,"dhananjay mahadik",NCP,478517
Maharashtra,2747,kolhapur,cand3810,"dr. aruna mohan mali",VBA,63439
Maharashtra,2747,kolhapur,cand3820,"sandeep gundopant sankpal",IND,5955
Maharashtra,2747,kolhapur,cand3807,"dundappa kundappa shrikant sir",BSP,5034
Maharashtra,2747,kolhapur,cand3817,"mulla mushtak ajij",IND,3390
Maharashtra,2747,kolhapur,cand3819,"rajendra balaso koli (galatage)",IND,2597
Maharashtra,2747,kolhapur,cand3821,"sandeep bhairavnath kogale",IND,2224
Maharashtra,2747,kolhapur,cand3816,"mane arvind bhiva",IND,2122
Maharashtra,2747,kolhapur,cand3815,"bajirao sadashiv naik",IND,2055
Maharashtra,2747,kolhapur,cand3811,"kisan keraba katkar",BALP,1902
Maharashtra,2747,kolhapur,cand3818,"yuvraj bhimrao desai",IND,1758
Maharashtra,2747,kolhapur,cand3812,"dayanand maruti kamble",BARESP,1570
Maharashtra,2747,kolhapur,cand3813,"nagratna siddharth",BMUP,1421
Maharashtra,2747,kolhapur,cand3814,"paresh dattatray bhosale",IND,1092
Maharashtra,2741,latur,cand3722,"sudhakar tukaram shrangare",BJP,661495
Maharashtra,2741,latur,cand3720,"kamant machhindra gunwantrao",INC,372384
Maharashtra,2741,latur,cand3725,"ram garkar",VBA,112255
Maharashtra,2741,latur,cand3721,"dr.siddharthkumar digambarrao suryawanshi",BSP,6549
Maharashtra,2741,latur,cand3723,"arun ramrao sontakke",BARESP,5208
Maharashtra,2741,latur,cand3726,"rupesh shamrao shanke",STBP,4356
Maharashtra,2741,latur,cand3724,"dattu prabhakar karanjikar",BMUP,2194
Maharashtra,2741,latur,cand3729,"ramesh nivruti kamble",IND,2116
Maharashtra,2741,latur,cand3728,"papita raosaheb randive",IND,2095
Maharashtra,2741,latur,cand3727,"kamble madhukar sambhaji",IND,1326
Maharashtra,2743,madha,cand3744,"ranjeetsinha hindurao naik- nimbalkar",BJP,586314
Maharashtra,2743,madha,cand3745,"sanjaymama vitthalrao shinde",NCP,500550
Maharashtra,2743,madha,cand3751,"adv. vijayrao more",VBA,51532
Maharashtra,2743,madha,cand3760,"daulat umaji shitole",IND,12869
Maharashtra,2743,madha,cand3743,"aappa aaba lokare",BSP,6883
Maharashtra,2743,madha,cand3749,"keskar maruti shivram",BJAZP,6607
Maharashtra,2743,madha,cand3772,"sandip janaradhan kharat",IND,5004
Maharashtra,2743,madha,cand3752,"shahajahan paigambar shaikh",BAHUMP,4814
Maharashtra,2743,madha,cand3746,"navnath bhimrao patil",HIPPA,3750
Maharashtra,2743,madha,cand3756,"annaso sukhadev maske",IND,3222
Maharashtra,2743,madha,cand3763,"ramdas mane",IND,3016
Maharashtra,2743,madha,cand3758,"dattatrya bhanudas khatke alias bandunana khatke",IND,2399
Maharashtra,2743,madha,cand3761,"nandu sambhaji more",IND,2214
Maharashtra,2743,madha,cand3753,"sunil gunda jadhav",BMUP,2024
Maharashtra,2743,madha,cand3759,"dilip ramchandra jadhav",IND,1935
Maharashtra,2743,madha,cand3757,"aware siddheshwar bharat",IND,1911
Maharashtra,2743,madha,cand3755,"ajinkya aakaram salunkhe",IND,1740
Maharashtra,2743,madha,cand3773,"sandip vitthal pol",IND,1524
Maharashtra,2743,madha,cand3754,"ajinath laxman kevate",IND,1512
Maharashtra,2743,madha,cand3770,"savita ankush aiwle",IND,1451
Maharashtra,2743,madha,cand3771,"santosh balasaheb bichukale",IND,1418
Maharashtra,2743,madha,cand3747,"nanaso ramhari yadav",BPSJP,1386
Maharashtra,2743,madha,cand3769,"sachin dnyaneshwar padalkar",IND,1197
Maharashtra,2743,madha,cand3767,"vishvambhar narayan kashid",IND,1157
Maharashtra,2743,madha,cand3764,"rohit more",IND,1119
Maharashtra,2743,madha,cand3750,"er. ramchandra mayyappa ghutukade",BARESP,1083
Maharashtra,2743,madha,cand3748,"bramhakumari pramilaben",ABEP,1006
Maharashtra,2743,madha,cand3762,"mohan vishnu raut",IND,973
Maharashtra,2743,madha,cand3768,"adv. sachin bhaskar jore",IND,752
Maharashtra,2743,madha,cand3765,"vijayraj balasaheb mane deshmukh",IND,662
Maharashtra,2743,madha,cand3766,"adv. vijayanand shankarrao shinde",IND,629
Maharashtra,2733,maval,cand3540,"shrirang appa chandu barne",SHS,720663
Maharashtra,2733,maval,cand3539,"parth ajit pawar",NCP,504750
Maharashtra,2733,maval,cand3546,"rajaram narayan patil",VBA,75904
Maharashtra,2733,maval,cand3538,"adv. kanade sanjay kisan",BSP,10197
Maharashtra,2733,maval,cand3551,"prashant alias babaraje ganpat deshmukh",IND,6318
Maharashtra,2733,maval,cand3541,"jagdish alias ayyappa shamrao sonawane",KKJHS,5242
Maharashtra,2733,maval,cand3552,"balkrushna dhanaji gharat",IND,3603
Maharashtra,2733,maval,cand3553,"rakesh prabhakar chavan",IND,3225
Maharashtra,2733,maval,cand3550,"navnath vishwanath dudhal",IND,2802
Maharashtra,2733,maval,cand3543,"pandharinath namdeo patil",BMUP,2570
Maharashtra,2733,maval,cand3542,"jaya sanjay patil",APOI,2328
Maharashtra,2733,maval,cand3545,"madan shivaji patil",BPSJP,2243
Maharashtra,2733,maval,cand3555,"vijay hanumant randil",IND,2093
Maharashtra,2733,maval,cand3556,"suraj ashokrao khandare",IND,1873
Maharashtra,2733,maval,cand3547,"sunil baban gaikwad",BARESP,1755
Maharashtra,2733,maval,cand3549,"amruta abhijit apte",IND,1696
Maharashtra,2733,maval,cand3554,"rajendra maruti kate (patil)",IND,1639
Maharashtra,2733,maval,cand3544,"prakash bhivaji mahadik",BNS,1095
Maharashtra,2733,maval,cand3557,"suresh shripati taur",IND,1083
Maharashtra,2733,maval,cand3548,"ajay hanumant londhe",IND,1044
Maharashtra,2733,maval,cand3558,"dr. somnath alias balashaheb arjun pol",IND,970
Maharashtra,2731,"mumbai   south",cand3509,"arvind ganpat sawant",SHS,421937
Maharashtra,2731,"mumbai   south",cand3511,"deora milind murli",INC,321870
Maharashtra,2731,"mumbai   south",cand3512,"dr. anil kumar",VBA,30348
Maharashtra,2731,"mumbai   south",cand3510,"gautam sureshkumar mistrilal",BSP,4329
Maharashtra,2731,"mumbai   south",cand3521,"sai shrivastav",IND,1671
Maharashtra,2731,"mumbai   south",cand3514,"irfan shaikh",APOI,1391
Maharashtra,2731,"mumbai   south",cand3516,"shehbaj rathod",JMBP,1347
Maharashtra,2731,"mumbai   south",cand3520,"shankar sonawane",IND,879
Maharashtra,2731,"mumbai   south",cand3515,"adv. ramchandra n. kachave",KKJHS,737
Maharashtra,2731,"mumbai   south",cand3513,"abbas f. chhatriwala",JANADIP,528
Maharashtra,2731,"mumbai   south",cand3517,"adv. sahil l . shah",BMFP,514
Maharashtra,2731,"mumbai   south",cand3518,"hamir kalidas vinjuda",BARESP,496
Maharashtra,2731,"mumbai   south",cand3519,"rajesh b. dayal",IND,449
Maharashtra,2726,"mumbai north",cand3407,"gopal shetty",BJP,706678
Maharashtra,2726,"mumbai north",cand3406,"urmila matondkar",INC,241431
Maharashtra,2726,"mumbai north",cand3413,"thorat sunil uttamrao",VBA,15691
Maharashtra,2726,"mumbai north",cand3408,"manojkumar jayprakash singh",BSP,3925
Maharashtra,2726,"mumbai north",cand3421,"b. k. gadhavi",IND,1393
Maharashtra,2726,"mumbai north",cand3422,"milind shankar repe",IND,1352
Maharashtra,2726,"mumbai north",cand3415,"fateh mohd. mansuri shaikh",BLRP,1234
Maharashtra,2726,"mumbai north",cand3423,"dr. raies khan",IND,1078
Maharashtra,2726,"mumbai north",cand3409,"andrew john fernandes",HBP,906
Maharashtra,2726,"mumbai north",cand3420,"amol ashokrao jadhav",IND,900
Maharashtra,2726,"mumbai north",cand3419,"ansari mohd. azad",IND,634
Maharashtra,2726,"mumbai north",cand3417,"comrade vilas hiwale",MLPOIRF,489
Maharashtra,2726,"mumbai north",cand3411,"chandaliya samaysingh anand",BMUP,449
Maharashtra,2726,"mumbai north",cand3414,"dr. pawan kumar pandey",SABHP,423
Maharashtra,2726,"mumbai north",cand3410,"ankushrao shivajirao patil",RASMARP,388
Maharashtra,2726,"mumbai north",cand3418,"akhtar munshi paper wala",IND,292
Maharashtra,2726,"mumbai north",cand3412,"chhannu sahadewrao sontakkey",BHAPRAP,274
Maharashtra,2726,"mumbai north",cand3416,"ranjit bajrangi tiwari",NAP,256
Maharashtra,2729,"mumbai north central",cand3474,"poonam mahajan",BJP,486672
Maharashtra,2729,"mumbai north central",cand3473,"dutt priya sunil",INC,356667
Maharashtra,2729,"mumbai north central",cand3475,"abdur rehman anjaria",VBA,33703
Maharashtra,2729,"mumbai north central",cand3472,"imran mustafa khan",BSP,4195
Maharashtra,2729,"mumbai north central",cand3487,"mohd. yahiya siddique",IND,1073
Maharashtra,2729,"mumbai north central",cand3489,"sunder baburao padmukh",IND,989
Maharashtra,2729,"mumbai north central",cand3485,"joy nagesh bhosle",IND,942
Maharashtra,2729,"mumbai north central",cand3486,"nooruddin aftab azimuddin sayyed",IND,858
Maharashtra,2729,"mumbai north central",cand3490,"sneha (sagar) nivrutti kale",IND,759
Maharashtra,2729,"mumbai north central",cand3480,"mohammad mehmood syed shah",AIMF,722
Maharashtra,2729,"mumbai north central",cand3481,"mohammad mobin shaikh (azmi)",PECP,671
Maharashtra,2729,"mumbai north central",cand3476,"kurban shahadat hussain",RUC,613
Maharashtra,2729,"mumbai north central",cand3484,"ankush ramchandra karande",IND,535
Maharashtra,2729,"mumbai north central",cand3488,"adv. vansh bahadur sabhajeet yadav",IND,497
Maharashtra,2729,"mumbai north central",cand3478,"milind (anna) kamble",BAAP,488
Maharashtra,2729,"mumbai north central",cand3483,"akshay kacharu sanap",IND,454
Maharashtra,2729,"mumbai north central",cand3477,"adv. feroz a. shaikh",JANADIP,411
Maharashtra,2729,"mumbai north central",cand3491,"harshvardhan ramsuresh pandey",IND,321
Maharashtra,2729,"mumbai north central",cand3482,"rajesh nandlal bhavsar",BMFP,284
Maharashtra,2729,"mumbai north central",cand3479,"mehedi iqbal hasan sayyed",ANC,261
Maharashtra,2728,"mumbai north east",cand3446,"manoj kotak",BJP,514599
Maharashtra,2728,"mumbai north east",cand3445,"patil sanjay dina",NCP,288113
Maharashtra,2728,"mumbai north east",cand3451,"niharika prakashchandra khondalay",VBA,68239
Maharashtra,2728,"mumbai north east",cand3447,"sanjay chandrabahadur singh (kunwar)",BSP,7777
Maharashtra,2728,"mumbai north east",cand3470,"shahajirao dhondiba thorat",IND,2063
Maharashtra,2728,"mumbai north east",cand3461,"jaywant shriram sawant (pappa)",IND,1881
Maharashtra,2728,"mumbai north east",cand3460,"jatin rangrao harne",IND,1573
Maharashtra,2728,"mumbai north east",cand3448,"adv. ganesh iyer",BAHUMP,1336
Maharashtra,2728,"mumbai north east",cand3459,"kurhade sneha ravindra",IND,1267
Maharashtra,2728,"mumbai north east",cand3471,"shahina parveen shakil ahmed khan",IND,834
Maharashtra,2728,"mumbai north east",cand3456,"sushma maurya",JANADIP,820
Maharashtra,2728,"mumbai north east",cand3462,"jitendra kumar nanaku pal",IND,779
Maharashtra,2728,"mumbai north east",cand3457,"shrikant suburao shinde",BMUP,727
Maharashtra,2728,"mumbai north east",cand3450,"dandge sukhdev chandu",APOI,711
Maharashtra,2728,"mumbai north east",cand3458,"anil hebbar koni",IND,677
Maharashtra,2728,"mumbai north east",cand3468,"bhaskar mohan gaud",IND,629
Maharashtra,2728,"mumbai north east",cand3455,"shahenaz begum mohd siraj khan",RUC,570
Maharashtra,2728,"mumbai north east",cand3452,"nutan sharad kumar singh",AAPP,566
Maharashtra,2728,"mumbai north east",cand3454,"vinod narayan chaugule",SSRD,564
Maharashtra,2728,"mumbai north east",cand3449,"jayashri minesh shah",BMFP,536
Maharashtra,2728,"mumbai north east",cand3453,"adv. vijay janardan shiktode",BARESP,463
Maharashtra,2728,"mumbai north east",cand3467,"pravin chandrakant kedare",IND,388
Maharashtra,2728,"mumbai north east",cand3463,"thoke baban sopan",IND,344
Maharashtra,2728,"mumbai north east",cand3464,"dayanand jagannath sohani",IND,296
Maharashtra,2728,"mumbai north east",cand3465,"deepak digambar shinde",IND,292
Maharashtra,2728,"mumbai north east",cand3466,"nilesh ramchandra kudtarkar",IND,264
Maharashtra,2728,"mumbai north east",cand3469,"rakesh sambhaji raul",IND,219
Maharashtra,2727,"mumbai north west",cand3424,"gajanan kirtikar",SHS,570063
Maharashtra,2727,"mumbai north west",cand3425,"sanjay nirupam",INC,309735
Maharashtra,2727,"mumbai north west",cand3435,"suresh sundar shetty",VBA,23422
Maharashtra,2727,"mumbai north west",cand3434,"subhash passi",SP,5850
Maharashtra,2727,"mumbai north west",cand3426,"ajay kailashnath dubey",JANADIP,2083
Maharashtra,2727,"mumbai north west",cand3439,"prabhakar tarapado sadhu",IND,1912
Maharashtra,2727,"mumbai north west",cand3440,"madan banwarilal agrawal",IND,1300
Maharashtra,2727,"mumbai north west",cand3427,"arora surinder mohan",BAAP,1180
Maharashtra,2727,"mumbai north west",cand3429,"chhaya sunil tiwari",JAC,1158
Maharashtra,2727,"mumbai north west",cand3438,"gajanan tukaram sonkamble",IND,848
Maharashtra,2727,"mumbai north west",cand3432,"shakuntala mariya kushalkar",PRCP,749
Maharashtra,2727,"mumbai north west",cand3441,"adv. mitesh varshney",IND,638
Maharashtra,2727,"mumbai north west",cand3428,"chandrashekhar sharma",BMFP,574
Maharashtra,2727,"mumbai north west",cand3444,"sanjay vishwanath sakpal",IND,555
Maharashtra,2727,"mumbai north west",cand3437,"aftab mashwood khan",IND,499
Maharashtra,2727,"mumbai north west",cand3431,"vijay marothi koyale",RASMARP,491
Maharashtra,2727,"mumbai north west",cand3430,"dharmendra shriram pal",RAKRD,475
Maharashtra,2727,"mumbai north west",cand3433,"shaikh abusalim arunahak",RUC,449
Maharashtra,2727,"mumbai north west",cand3443,"shashikant kundalik kadam",IND,443
Maharashtra,2727,"mumbai north west",cand3436,"harishankar shivpujan yadav",AAPP,441
Maharashtra,2727,"mumbai north west",cand3442,"vijendra kumar rai",IND,407
Maharashtra,2730,"mumbai south central",cand3494,"rahul ramesh shewale",SHS,424913
Maharashtra,2730,"mumbai south central",cand3493,"eknath m. gaikwad",INC,272774
Maharashtra,2730,"mumbai south central",cand3499,"bhosale sanjay sushil",VBA,63412
Maharashtra,2730,"mumbai south central",cand3492,"ahmed shakil sagir ahmed shaikh",BSP,8635
Maharashtra,2730,"mumbai south central",cand3495,"godfrey noble",DMSK,2199
Maharashtra,2730,"mumbai south central",cand3507,"sheetaltai sasane",IND,1759
Maharashtra,2730,"mumbai south central",cand3505,"dalvi raju sahebrao",IND,1353
Maharashtra,2730,"mumbai south central",cand3496,"deepak bhagoji kamble",APOI,1155
Maharashtra,2730,"mumbai south central",cand3506,"vikas maruti rokade",IND,1103
Maharashtra,2730,"mumbai south central",cand3504,"anita kiran patole",IND,976
Maharashtra,2730,"mumbai south central",cand3502,"mohammad hayat mohammad husain shaikh",PECP,968
Maharashtra,2730,"mumbai south central",cand3503,"yoganand nadar",AAPP,883
Maharashtra,2730,"mumbai south central",cand3501,"adv. more yogesh vitthal",BARESP,708
Maharashtra,2730,"mumbai south central",cand3508,"santosh shrivastav",IND,677
Maharashtra,2730,"mumbai south central",cand3498,"balasaheb jagannath sable",BMFP,665
Maharashtra,2730,"mumbai south central",cand3497,"baddy hemantkumar reddy",BMUP,647
Maharashtra,2730,"mumbai south central",cand3500,"adv. mahendra tulshiram bhingardive",ACDP,589
Maharashtra,2710,nagpur,cand3116,"nitin jairam gadkari",BJP,660221
Maharashtra,2710,nagpur,cand3115,"nana patole",INC,444212
Maharashtra,2710,nagpur,cand3117,"mohammad jamal",BSP,31725
Maharashtra,2710,nagpur,cand3123,"manohar alias sagar pundlikrao dabrase",VBA,26128
Maharashtra,2710,nagpur,cand3124,"adv. (dr.) mane suresh",BARESP,3412
Maharashtra,2710,nagpur,cand3131,"shridhar narayan salve",RJBP,2121
Maharashtra,2710,nagpur,cand3130,"sahil balchand turkar",BMFP,2003
Maharashtra,2710,nagpur,cand3132,"uday rambhauji borkar",IND,1322
Maharashtra,2710,nagpur,cand3127,"adv. vijaya dilip bagde",APOI,1182
Maharashtra,2710,nagpur,cand3120,"gopalkumar ganeshu kashyap",CSM,1169
Maharashtra,2710,nagpur,cand3129,"dr. vinod kashiram badole",ABSSP,735
Maharashtra,2710,nagpur,cand3118,"ali ashfaque ahmed",BMUP,724
Maharashtra,2710,nagpur,cand3119,"asim ali",MNDP,673
Maharashtra,2710,nagpur,cand3140,"sachin jagorao patil",IND,633
Maharashtra,2710,nagpur,cand3139,"ruben domnik francis",IND,608
Maharashtra,2710,nagpur,cand3128,"vitthal nanaji gaikwad",HBP,482
Maharashtra,2710,nagpur,cand3126,"vanita jitendra raut",ABMP,480
Maharashtra,2710,nagpur,cand3144,"sunil suryabhan kawade",IND,417
Maharashtra,2710,nagpur,cand3122,"dr. manisha bangar",PPID,400
Maharashtra,2710,nagpur,cand3136,"prafulla manikchand bhange",IND,359
Maharashtra,2710,nagpur,cand3138,"manoj kothuji bawane",IND,331
Maharashtra,2710,nagpur,cand3133,"adv. ulhas shalikram dupare",IND,299
Maharashtra,2710,nagpur,cand3125,"comrade yogesh krishnarao thakare",CPIM,281
Maharashtra,2710,nagpur,cand3121,"dikshita anand tembhurne",DJHP,273
Maharashtra,2710,nagpur,cand3143,"siddharth asaram kurve",IND,247
Maharashtra,2710,nagpur,cand3142,"satish vitthal nikhar",IND,237
Maharashtra,2710,nagpur,cand3135,"dipak laxmanrao maske",IND,235
Maharashtra,2710,nagpur,cand3141,"sachin haridas somkuwar",IND,227
Maharashtra,2710,nagpur,cand3134,"kartik gendalal doke",IND,181
Maharashtra,2710,nagpur,cand3137,"prabhakar krushnaji satpaise",IND,156
Maharashtra,2716,nanded,cand3230,"prataprao patil chikhalikar",BJP,486806
Maharashtra,2716,nanded,cand3229,"ashok shankarrao chavan",INC,446658
Maharashtra,2716,nanded,cand3233,"bhinge yashpal narsingrao",VBA,166196
Maharashtra,2716,nanded,cand3231,"abdul raees ahemad s/o abdul jabbar",ANC,4147
Maharashtra,2716,nanded,cand3239,"dr. mahesh prakashrao talegaonkar",IND,3778
Maharashtra,2716,nanded,cand3240,"madhavrao sambhajee gaikwad (panchsheel)",IND,3295
Maharashtra,2716,nanded,cand3242,"shivanand ashokrao deshmukh",IND,2763
Maharashtra,2716,nanded,cand3232,"abdul samad abdul karim",SP,2475
Maharashtra,2716,nanded,cand3241,"ranjit gangadharrao deshmukh",IND,1788
Maharashtra,2716,nanded,cand3238,"dr. manish dattataray wadje",IND,1453
Maharashtra,2716,nanded,cand3234,"mohan anandrao waghmare",BMUP,1430
Maharashtra,2716,nanded,cand3236,"ashokrao shankarrao chavan",IND,938
Maharashtra,2716,nanded,cand3237,"kadam shrirang uttamrao",IND,848
Maharashtra,2716,nanded,cand3235,"sonsale sunil manoharrao",BARESP,661
Maharashtra,2701,nandurbar,cand2975,"dr. heena vijaykumar gavit",BJP,639136
Maharashtra,2701,nandurbar,cand2973,"adv. k. c. padavi",INC,543507
Maharashtra,2701,nandurbar,cand2976,"anturlikar sushil suresh",VBA,25702
Maharashtra,2701,nandurbar,cand2983,"dr. natawadkar suhas jayant",IND,13820
Maharashtra,2701,nandurbar,cand2974,"rekha suresh desai",BSP,11466
Maharashtra,2701,nandurbar,cand2982,"koli ananda sukalal",IND,7185
Maharashtra,2701,nandurbar,cand2981,"ashok daulatsing padvi",IND,4930
Maharashtra,2701,nandurbar,cand2979,"ajay karamsing gavit",IND,4497
Maharashtra,2701,nandurbar,cand2977,"krishna thoga gavit",BTP,4438
Maharashtra,2701,nandurbar,cand2980,"arjunsing diwansing vasave",IND,2936
Maharashtra,2701,nandurbar,cand2978,"sandip abhimanyu valvi",BMUP,2196
Maharashtra,2721,nashik,cand3311,"godse hemant tukaram",SHS,563599
Maharashtra,2721,nashik,cand3312,"sameer magan bhujbal",NCP,271395
Maharashtra,2721,nashik,cand3321,"adv. kokate manikrao shivajirao",IND,134527
Maharashtra,2721,nashik,cand3314,"pavan chandrakant pawar",VBA,109981
Maharashtra,2721,nashik,cand3313,"jawale soniya ramnath",BTP,6952
Maharashtra,2721,nashik,cand3310,"adv. ahire vaibhav shantaram",BSP,5719
Maharashtra,2721,nashik,cand3322,"devidas piraji sarkate",IND,4274
Maharashtra,2721,nashik,cand3325,"vilas madhukar desale (patil)",IND,3826
Maharashtra,2721,nashik,cand3324,"priyanka ramrao shirole",IND,2206
Maharashtra,2721,nashik,cand3323,"dhananjay anil bhawsar",IND,1885
Maharashtra,2721,nashik,cand3327,"sudhir shridhar deshmukh",IND,1881
Maharashtra,2721,nashik,cand3320,"kedar sindhubai ravindra",IND,1736
Maharashtra,2721,nashik,cand3318,"aher sharad keru",IND,1387
Maharashtra,2721,nashik,cand3315,"vinod vasant shirsath",HJP,1362
Maharashtra,2721,nashik,cand3319,"kanoje prakash giridhar",IND,922
Maharashtra,2721,nashik,cand3317,"sanjay sukhdev ghodke",BARESP,899
Maharashtra,2721,nashik,cand3316,"shivnath vithoba kasar",BMUP,866
Maharashtra,2721,nashik,cand3326,"sharad damu dhanrao",IND,835
Maharashtra,2740,osmanabad,cand3706,"omprakash bhupalsinh alias pawan rajenimbalkar",SHS,596640
